"","Finished","consent","gender","age","residence","education","COVID_sev_general","COVID_pers_harm","COVID_pers_concern","COVID_concern4others","COVID_positive_1","COVID_positive_2","COVID_ndays_lockdown","COVID_lost_job","COVID_info_source","attention_check","app_uptake1","is_accceptable1","participant_benefit","reduce_lik_sev","return_activ_mild","return_activ_sev","reduce_spread_mild","reduce_spread_severe","ability_mild","decline_participate","proportionality","sensitivity","risk_of_harm","trust_intentions","trust_respectprivacy","data_security","ongoing_control","app_uptake2","sunset_app","data_local","is_acceptable2","sunset","opt_out","fm_unres_best","fm_limited","lim_gov","acc_general_1","acc_general_2","acc_general_3","acc_general_4","acc_general_5","acc_general_6","scenario_type"
"992",1,5,1,18,1,2,5,2,2,4,0,0,0,0,"1,3,4,5",1,0,NA,1,NA,1,NA,2,NA,1,6,5,5,6,3,4,5,4,0,0,1,NA,NA,NA,6,5,4,2,4,4,4,4,3,"mild"
"993",1,5,2,23,4,3,3,1,1,2,0,0,9,1,"3",3,0,NA,1,NA,2,NA,2,NA,5,5,3,6,4,3,3,3,1,0,0,1,NA,NA,NA,4,6,7,4,4,4,4,4,4,"mild"
"994",1,5,2,21,2,1,4,4,2,3,0,0,7,0,"1,2,3,5",1,1,NA,4,NA,3,NA,3,NA,5,3,5,6,2,6,6,6,3,1,NA,NA,NA,NA,NA,4,4,2,3,3,3,2,2,1,"mild"
"995",1,5,2,23,5,5,5,2,2,4,0,1,30,0,"1,2,3,5",1,NA,1,NA,4,NA,5,NA,4,NA,1,3,6,3,2,1,3,1,NA,NA,NA,0,1,1,5,3,3,2,3,4,2,3,2,"severe"
"996",1,5,1,58,1,2,5,5,4,4,0,0,5,0,"1,2,3,5",1,1,NA,4,NA,4,NA,4,NA,5,5,4,3,2,5,4,5,3,1,NA,NA,NA,NA,NA,5,5,4,2,2,3,1,1,2,"mild"
"997",1,5,2,18,2,2,5,2,4,5,0,0,14,0,"1,2,3,5",1,NA,1,NA,5,NA,4,NA,6,NA,6,5,4,2,5,6,5,5,NA,NA,NA,1,NA,NA,4,5,1,1,2,1,3,2,1,"severe"
"998",1,5,1,18,2,1,4,2,1,4,0,1,5,0,"2",1,0,NA,2,NA,2,NA,2,NA,2,4,2,4,6,2,1,1,2,0,0,0,NA,NA,NA,3,3,3,3,4,2,4,2,2,"mild"
"999",1,5,2,19,2,3,3,2,4,5,0,0,14,0,"2,3,5",1,1,NA,5,NA,5,NA,5,NA,6,4,5,4,2,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1000",1,5,2,20,7,3,4,4,3,4,0,1,12,0,"2,3,5",1,NA,1,NA,3,NA,5,NA,3,NA,2,5,6,4,5,3,3,2,NA,NA,NA,1,NA,NA,6,3,3,NA,NA,NA,NA,NA,NA,"severe"
"1001",1,5,1,19,3,3,4,1,1,2,0,0,14,0,"1,2,3,4,5",1,NA,1,NA,3,NA,4,NA,3,NA,3,2,5,2,6,6,4,2,NA,NA,NA,1,NA,NA,5,4,6,1,2,1,3,1,1,"severe"
"1002",1,5,1,18,4,2,4,2,1,3,0,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1003",1,5,2,20,1,3,4,2,1,2,0,0,14,0,"2,3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1004",1,5,1,65,1,5,4,2,2,2,0,0,NA,0,"1,4,5",1,NA,1,NA,6,NA,5,NA,6,NA,1,5,3,4,5,5,4,4,NA,NA,NA,1,NA,NA,2,7,6,4,2,2,3,3,2,"severe"
"1005",1,5,2,21,5,2,3,3,3,3,0,0,0,0,"2,4,5",2,NA,1,NA,4,NA,4,NA,4,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1006",1,5,1,66,2,5,4,3,3,2,0,0,NA,0,"1,5",1,0,NA,2,NA,2,NA,3,NA,3,4,5,4,3,5,4,4,2,0,1,1,NA,NA,NA,4,6,6,2,3,2,2,2,3,"mild"
"1007",1,5,1,74,7,3,3,3,2,2,0,0,0,0,"5",1,NA,1,NA,4,NA,4,NA,4,NA,1,5,6,2,3,4,5,1,NA,NA,NA,1,NA,NA,6,4,6,3,2,2,3,2,3,"severe"
"1008",1,5,1,68,2,1,4,5,4,4,0,0,50,0,"1,4,5",1,1,NA,5,NA,5,NA,5,NA,5,5,5,2,2,5,5,5,5,1,NA,NA,NA,NA,NA,6,4,6,1,1,1,1,1,1,"mild"
"1009",1,5,1,75,3,2,4,4,2,3,0,0,NA,0,"1,2,5",1,NA,1,NA,5,NA,5,NA,6,NA,1,5,4,2,6,5,5,2,NA,NA,NA,1,NA,NA,6,4,5,4,1,3,3,1,1,"severe"
"1010",1,5,1,73,6,5,4,3,2,2,0,0,0,0,"1,3,4,5",1,1,NA,5,NA,6,NA,6,NA,6,5,5,6,5,4,4,5,2,1,NA,NA,NA,NA,NA,2,7,3,2,1,2,2,1,1,"mild"
"1011",1,5,1,73,2,3,3,4,3,3,0,0,12,0,"4,5",1,NA,1,NA,5,NA,5,NA,5,NA,4,5,6,4,5,5,5,4,NA,NA,NA,1,NA,NA,4,5,5,2,2,2,4,3,3,"severe"
"1012",1,5,1,78,5,5,3,4,2,2,0,0,20,0,"1,4,5",1,0,NA,2,NA,2,NA,3,NA,3,5,4,5,4,2,2,3,2,0,0,1,NA,NA,NA,7,2,7,2,3,3,3,4,3,"mild"
"1013",1,5,1,67,6,5,5,4,4,4,0,0,0,0,"1,4,5",2,NA,1,NA,2,NA,2,NA,2,NA,4,3,3,4,3,3,2,3,NA,NA,NA,1,NA,NA,3,3,5,2,2,2,2,2,2,"severe"
"1014",1,5,2,68,2,1,5,4,4,5,0,0,16,0,"4,5,6",1,NA,1,NA,3,NA,3,NA,3,NA,1,4,1,2,3,3,2,1,NA,NA,NA,1,NA,NA,4,4,4,1,2,3,3,2,2,"severe"
"1015",1,5,2,75,4,1,4,5,2,3,0,0,15,0,"5",1,1,NA,3,NA,4,NA,4,NA,3,6,5,3,1,5,5,4,5,1,NA,NA,NA,NA,NA,4,4,7,2,2,2,2,2,2,"mild"
"1016",1,5,1,68,3,1,5,3,4,4,0,0,11,0,"1,4,5",1,1,NA,5,NA,5,NA,5,NA,6,6,6,4,2,5,5,5,5,1,NA,NA,NA,NA,NA,3,5,4,2,2,2,3,4,2,"mild"
"1017",1,5,2,59,7,3,2,2,3,2,0,0,25,0,"3",4,NA,0,NA,3,NA,2,NA,2,NA,4,3,4,4,3,3,3,3,NA,NA,NA,0,0,0,3,3,5,2,2,2,2,2,2,"severe"
"1018",1,5,2,58,2,5,4,4,1,1,0,0,15,0,"3,5",1,0,NA,2,NA,1,NA,2,NA,1,5,3,1,5,4,1,4,1,0,1,0,NA,NA,NA,6,4,6,4,2,4,4,4,4,"mild"
"1019",1,5,2,64,3,1,4,4,4,4,0,0,15,0,"5",1,NA,0,NA,5,NA,5,NA,4,NA,2,4,5,4,5,5,5,3,NA,NA,NA,0,0,0,4,6,6,3,3,4,3,3,3,"severe"
"1020",1,5,2,69,6,5,3,4,2,4,0,0,0,0,"1,5,6",1,NA,0,NA,1,NA,1,NA,2,NA,5,2,6,5,2,1,2,1,NA,NA,NA,0,0,0,2,6,6,2,4,4,4,4,2,"severe"
"1021",1,5,2,66,2,1,4,3,3,4,0,0,14,0,"1,3,4,5",1,NA,1,NA,3,NA,4,NA,3,NA,3,4,4,4,4,4,4,4,NA,NA,NA,1,NA,NA,4,4,3,2,2,2,2,2,2,"severe"
"1022",1,5,1,78,6,3,5,5,1,1,0,0,14,0,"4,5",1,1,NA,3,NA,6,NA,6,NA,6,6,6,1,1,6,6,6,1,1,NA,NA,NA,NA,NA,7,5,7,1,1,1,1,1,1,"mild"
"1023",1,5,1,100,2,5,5,3,2,3,1,1,30,1,"2",3,1,NA,1,NA,3,NA,4,NA,3,4,2,3,3,3,3,3,3,1,NA,NA,NA,NA,NA,5,5,5,1,1,1,1,1,1,"mild"
"1024",1,5,2,73,3,3,4,5,4,5,0,0,8,0,"3,4,5",1,1,NA,2,NA,2,NA,2,NA,4,5,3,3,2,5,5,5,1,1,NA,NA,NA,NA,NA,5,6,4,2,2,3,1,1,1,"mild"
"1025",1,5,1,66,1,2,4,3,2,2,0,0,15,0,"1,4,5",1,NA,1,NA,5,NA,6,NA,6,NA,1,3,6,3,3,4,5,1,NA,NA,NA,1,NA,NA,7,7,7,4,2,2,1,1,1,"severe"
"1026",1,5,1,68,7,5,4,4,4,3,0,0,15,0,"5",1,NA,1,NA,2,NA,2,NA,4,NA,1,6,2,1,5,5,5,1,NA,NA,NA,1,NA,NA,4,6,2,1,1,1,1,1,1,"severe"
"1027",1,5,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1028",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1029",1,5,2,76,3,1,5,5,5,5,0,0,50,0,"1,2,3,5",1,1,NA,6,NA,6,NA,6,NA,5,1,6,5,1,6,5,6,4,1,NA,NA,NA,NA,NA,7,6,1,1,1,1,1,1,1,"mild"
"1030",1,5,1,72,4,2,5,5,4,4,0,0,0,0,"1,2,3,4,5",1,1,NA,5,NA,4,NA,5,NA,5,4,5,5,2,6,6,5,5,1,NA,NA,NA,NA,NA,6,4,5,2,1,2,2,3,1,"mild"
"1031",1,5,2,70,2,1,4,5,3,4,0,0,30,0,"1,2,3,4,5",1,NA,1,NA,4,NA,5,NA,5,NA,4,5,4,3,6,6,6,5,NA,NA,NA,1,NA,NA,7,4,6,2,2,1,2,1,1,"severe"
"1032",1,5,2,65,6,5,4,5,4,5,0,0,0,0,"3,4,5",1,1,NA,6,NA,6,NA,6,NA,6,6,6,5,1,6,6,6,5,1,NA,NA,NA,NA,NA,6,6,7,2,1,1,1,1,4,"mild"
"1033",1,5,2,65,6,2,4,3,3,5,0,0,5,0,"2,3,4,5",1,NA,1,NA,4,NA,3,NA,4,NA,4,3,4,3,3,2,2,3,NA,NA,NA,1,NA,NA,3,4,5,2,2,2,3,2,2,"severe"
"1034",1,5,2,68,3,3,5,5,4,5,0,0,0,0,"1,5",1,1,NA,5,NA,5,NA,5,NA,5,4,6,5,4,6,6,6,6,1,NA,NA,NA,NA,NA,2,6,4,4,4,4,4,4,4,"mild"
"1035",1,5,1,72,6,5,4,4,2,3,0,0,20,0,"1,4,5",1,1,NA,5,NA,5,NA,4,NA,4,6,5,5,4,5,5,4,5,1,NA,NA,NA,NA,NA,7,2,6,1,1,1,1,1,1,"mild"
"1036",1,5,1,67,1,2,4,4,3,3,0,0,21,1,"2,5",3,NA,0,NA,4,NA,3,NA,4,NA,2,3,5,6,3,1,2,3,NA,NA,NA,0,0,0,6,5,6,3,3,2,4,3,3,"severe"
"1037",1,5,1,72,1,1,3,4,3,3,0,0,15,0,"1,2,5",1,NA,1,NA,4,NA,4,NA,4,NA,3,4,4,4,4,4,4,4,NA,NA,NA,1,NA,NA,4,4,4,2,2,2,2,2,2,"severe"
"1038",1,5,1,71,2,1,4,4,3,3,0,0,0,0,"4,5",1,1,NA,4,NA,5,NA,4,NA,3,4,4,5,4,5,4,4,3,1,NA,NA,NA,NA,NA,5,5,4,2,3,3,3,3,2,"mild"
"1039",1,5,2,69,1,2,4,4,2,2,0,0,0,0,"1,2,3,4",1,NA,1,NA,3,NA,3,NA,3,NA,1,5,5,2,5,5,5,2,NA,NA,NA,1,NA,NA,5,5,2,1,1,2,2,1,1,"severe"
"1040",1,5,1,67,6,5,4,5,4,3,0,0,14,0,"1,2,3,4,5,6",1,1,NA,5,NA,5,NA,5,NA,5,4,6,5,2,5,6,6,3,1,NA,NA,NA,NA,NA,5,7,3,1,2,1,3,4,1,"mild"
"1041",1,5,2,66,4,5,4,5,4,4,0,0,10,1,"1,3,4,5",1,1,NA,4,NA,4,NA,4,NA,5,6,5,4,3,4,3,4,2,1,NA,NA,NA,NA,NA,5,6,7,2,2,2,3,4,2,"mild"
"1042",1,5,1,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1043",1,5,1,68,2,1,4,3,3,3,0,0,12,0,"1,3,4,5",1,NA,0,NA,4,NA,4,NA,4,NA,1,4,5,4,3,2,3,2,NA,NA,NA,0,1,1,5,4,3,3,3,3,3,3,3,"severe"
"1044",1,5,1,78,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1045",1,5,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1046",1,5,2,65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1047",1,5,1,68,4,1,5,3,3,3,0,0,13,0,"1,2,3,5",1,NA,1,NA,6,NA,6,NA,6,NA,4,6,2,2,2,6,6,1,NA,NA,NA,1,NA,NA,7,7,2,1,1,4,2,1,1,"severe"
"1048",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1049",1,5,1,74,6,5,4,5,4,5,0,0,0,0,"1,5",1,NA,0,NA,1,NA,2,NA,4,NA,1,4,6,5,3,2,2,1,NA,NA,NA,0,1,1,5,6,6,4,2,4,4,2,2,"severe"
"1050",1,5,1,74,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1051",1,5,1,67,6,5,3,3,3,3,0,0,17,0,"5",1,NA,1,NA,3,NA,3,NA,3,NA,2,4,4,2,3,3,2,1,NA,NA,NA,1,NA,NA,4,5,3,2,2,2,2,2,2,"severe"
"1052",1,5,2,65,4,1,5,5,3,3,0,0,NA,0,"5",1,1,NA,3,NA,3,NA,5,NA,3,4,3,5,2,2,3,4,1,1,NA,NA,NA,NA,NA,4,4,7,4,4,4,4,4,4,"mild"
"1053",1,5,2,66,5,2,4,3,2,2,0,0,15,0,"1,3,4,5",1,NA,0,NA,1,NA,1,NA,1,NA,1,2,5,3,1,1,1,2,NA,NA,NA,0,0,0,4,6,4,4,4,4,4,4,4,"severe"
