"","Finished","consent","gender","age","residence","education","smartphoneuse","mobileuse_sev","COVID_pos","COVID_pos_others","COVID_pers_harm","COVID_sev_general","COVID_pers_concern","COVID_concern4others","COVID_ndays_lockdown","COVID_lost_job","COVID_info_source","COVID_fatalaties_1","COVID_fatalaties_2","COVID_fatalaties_3","COVID_fatalaties_4","COVID_fatalaties_5","COVID_fatalaties_7","COVID_fatalaties_8","COVID_fatalaties_9","COVID_fatalaties_10","COVID_comply_percent","COVID_comply_pers","attention_check","att_check_bt","bluetooth_uptake1_bt","app_uptake1","is_accceptable1","perc_pop_use_bt","perc_pop_use_mild","reduce_lik_bt","reduce_lik_mild","reduce_lik_sev","return_activ_bt","return_activ_mild","return_activ_sev","reduce_spread_bt","reduce_spread_mild","reduce_spread_severe","ability_mild","ability_bt","decline_participate","decline_part_bt","proportionality","proportionality_bt","sensitivity","sensitivity_bt","risk_of_harm","risk_of_harm_bt","trust_intentions","trust_intentions_bt","trust_respectprivacy","trust_respectpriv_bt","data_security","data_security_bt","ongoing_control","bluetooth_uptake2_bt","change_sunset_bt","app_uptake2","sunset_app","data_local","is_acceptable2","sunset","opt_out","ip_support1","ip_concerned","ip_like","ip_harm_soc","ip_fair","ip_infect_self","ip_support2","wv_freemarket_best","wv_freemarket_lim","wv_lim_gov","acc_general_1","acc_general_2","acc_general_3","acc_general_4","acc_general_5","acc_general_6","scenario_type"
"839",1,5,2,61,1,2,NA,1,0,0,3,2,1,2,0,0,"6",140,704,70,704,492,562,70,281,70,10,3,1,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,6,NA,6,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,0,0,0,2,2,3,2,2,1,1,7,4,7,4,4,4,4,4,4,"severe"
"840",1,5,1,62,6,2,NA,1,0,0,3,4,3,4,0,0,"1,4,5",141,5000,5000,20070,211,634,10563,48944,10775,30,6,1,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,4,NA,NA,5,NA,NA,1,NA,5,NA,6,NA,4,NA,5,NA,5,NA,5,NA,1,NA,NA,NA,NA,NA,0,1,1,3,2,3,5,3,1,2,1,6,2,4,2,3,2,3,3,"severe"
"841",1,5,1,55,1,5,1,NA,0,0,2,3,1,2,0,0,"6",6620,4718,4366,21549,5775,5141,20352,37887,10775,75,3,1,NA,NA,0,NA,NA,40,NA,2,NA,NA,1,NA,NA,1,NA,2,NA,5,NA,1,NA,6,NA,6,NA,1,NA,1,NA,1,NA,1,NA,NA,0,0,0,NA,NA,NA,1,5,1,6,1,1,1,1,7,7,3,4,4,4,4,4,"mild"
"842",1,5,1,60,1,5,1,NA,0,0,3,4,3,3,0,0,"1,3,4,5",8803,11761,7817,20423,5141,4366,20563,25070,20563,90,5,1,NA,NA,1,NA,NA,50,NA,3,NA,NA,3,NA,NA,4,NA,5,NA,6,NA,5,NA,3,NA,2,NA,5,NA,5,NA,5,NA,4,NA,NA,1,NA,NA,NA,NA,NA,5,1,5,3,3,1,5,5,5,5,2,2,2,2,2,2,"mild"
"843",1,5,1,57,3,2,NA,1,0,0,4,4,4,3,14,0,"1,3,5",11079,924,17761,24267,18113,16940,25733,27667,24853,75,5,1,NA,NA,NA,0,NA,NA,NA,NA,3,NA,NA,2,NA,NA,3,NA,NA,1,NA,1,NA,6,NA,2,NA,1,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,0,0,1,5,2,4,2,5,2,5,5,6,4,2,3,3,2,2,2,"severe"
"844",1,5,1,58,3,2,NA,1,0,0,3,5,5,5,25,0,"1,2,3,4,5",7667,10241,3231,10789,3122,1314,13691,31325,8434,70,7,1,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,2,NA,5,NA,6,NA,3,NA,5,NA,5,NA,5,NA,2,NA,NA,NA,NA,NA,1,NA,NA,6,1,6,1,4,1,5,4,4,5,4,1,4,4,1,3,"severe"
"845",1,5,1,57,4,2,NA,1,0,0,2,3,2,2,1,0,"1,3,4,5",2161,4888,3570,14845,2182,1226,15584,35369,10590,80,7,1,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,5,NA,NA,6,NA,NA,1,NA,6,NA,4,NA,2,NA,6,NA,6,NA,5,NA,2,NA,NA,NA,NA,NA,1,NA,NA,6,1,5,2,3,1,5,5,4,4,2,1,2,2,1,2,"severe"
"846",1,5,1,58,7,2,1,NA,0,0,3,3,3,3,10,0,"1,2,5",6936,12970,3416,8388,5539,3640,6098,8891,5008,80,5,NA,4,1,NA,NA,60,NA,4,NA,NA,5,NA,NA,5,NA,NA,NA,5,NA,5,NA,5,NA,3,NA,2,NA,5,NA,4,NA,5,4,1,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,5,2,4,4,3,5,2,2,3,2,2,2,"bluetooth"
"847",1,5,2,64,5,3,1,NA,0,0,5,4,3,3,24,0,"5",39930,49718,18239,39437,41408,31268,42254,48944,50000,70,5,1,NA,NA,1,NA,NA,70,NA,4,NA,NA,4,NA,NA,4,NA,4,NA,4,NA,3,NA,4,NA,3,NA,4,NA,5,NA,5,NA,5,NA,NA,1,NA,NA,NA,NA,NA,5,4,5,5,4,5,4,4,4,4,3,3,3,3,3,3,"mild"
"848",1,5,1,58,5,5,NA,1,0,0,3,4,2,3,0,0,"1,4,5",3732,9718,4648,21690,9014,3592,23451,36408,31268,89,4,1,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,4,NA,NA,4,NA,NA,3,NA,5,NA,4,NA,3,NA,5,NA,5,NA,4,NA,3,NA,NA,NA,NA,NA,1,NA,NA,2,3,5,5,2,4,1,7,4,6,3,1,2,2,1,2,"severe"
"849",1,5,2,64,2,2,1,NA,0,0,3,4,3,3,30,0,"1,4,5",12958,13803,12113,15282,12465,14366,12676,14648,8944,60,4,NA,1,1,NA,NA,70,NA,4,NA,NA,3,NA,NA,3,NA,NA,NA,3,NA,5,NA,2,NA,3,NA,3,NA,3,NA,2,NA,2,4,1,NA,NA,NA,NA,NA,NA,NA,6,2,5,5,5,6,6,3,3,7,3,3,3,3,3,3,"bluetooth"
"850",1,5,2,64,2,5,NA,1,0,0,4,4,4,4,15,0,"3,4,5",1831,3521,4859,8028,1127,845,9930,11197,11408,70,4,1,NA,NA,NA,0,NA,NA,NA,NA,4,NA,NA,4,NA,NA,4,NA,NA,4,NA,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,NA,NA,NA,NA,0,1,0,4,3,4,4,4,5,4,4,4,5,2,3,2,2,2,2,"severe"
"851",1,5,1,58,5,1,1,NA,0,0,2,4,2,2,30,0,"1,4",1127,4296,1268,15352,1056,1268,9366,21479,8380,95,8,NA,1,0,NA,NA,5,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,6,NA,1,NA,6,NA,6,NA,1,NA,1,NA,6,1,0,0,NA,NA,NA,NA,NA,NA,1,5,1,6,1,1,1,4,7,1,4,4,4,4,4,4,"bluetooth"
"852",1,5,2,59,4,5,NA,1,0,1,5,4,3,4,0,0,"2,3,5",845,5282,2535,11479,775,845,9789,13873,6268,80,5,1,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,4,NA,NA,4,NA,NA,1,NA,5,NA,4,NA,2,NA,1,NA,3,NA,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,6,1,6,2,6,1,6,4,5,5,1,1,1,1,1,1,"severe"
"853",1,5,1,59,4,2,1,NA,0,0,3,4,2,3,0,0,"1,2,3,4,5",914,3027,4224,22182,774,2042,19365,33802,13872,75,5,NA,1,1,NA,NA,80,NA,5,NA,NA,6,NA,NA,4,NA,NA,NA,5,NA,6,NA,5,NA,2,NA,2,NA,4,NA,5,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA,6,1,5,2,6,1,6,5,7,7,1,1,1,1,1,1,"bluetooth"
"854",1,5,1,69,5,2,NA,1,0,1,4,4,4,3,31,0,"1,3,4,5",4789,5070,4225,17606,13451,13732,12394,33169,7394,70,5,1,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,3,NA,NA,5,NA,NA,4,NA,5,NA,5,NA,2,NA,3,NA,3,NA,3,NA,2,NA,NA,NA,NA,NA,1,NA,NA,5,1,5,2,4,1,5,4,4,5,2,2,2,2,1,1,"severe"
"855",1,5,1,56,4,3,1,NA,0,0,4,4,3,3,10,0,"1,3,4,5",3709,4765,3568,5751,4413,3146,8216,16596,7230,80,5,1,NA,NA,1,NA,NA,60,NA,6,NA,NA,6,NA,NA,5,NA,5,NA,5,NA,5,NA,5,NA,2,NA,3,NA,4,NA,3,NA,4,NA,NA,1,NA,NA,NA,NA,NA,6,1,6,1,5,4,5,6,6,7,1,1,1,2,2,2,"mild"
"856",1,5,2,71,4,2,1,NA,0,0,5,5,5,5,42,0,"1,3,4,5",4131,17512,4765,22441,5469,4836,21878,9343,5399,70,5,NA,1,1,NA,NA,70,NA,4,NA,NA,5,NA,NA,4,NA,NA,NA,3,NA,2,NA,3,NA,6,NA,4,NA,3,NA,3,NA,3,4,1,NA,NA,NA,NA,NA,NA,NA,4,4,5,1,4,1,3,7,2,4,2,2,2,2,3,3,"bluetooth"
"857",1,5,1,56,1,2,1,NA,0,0,4,4,3,3,3,0,"1,2,3,5,6",8944,14014,3451,11056,10211,3169,11901,35986,12817,85,6,1,NA,NA,1,NA,NA,70,NA,5,NA,NA,5,NA,NA,5,NA,6,NA,5,NA,5,NA,5,NA,4,NA,6,NA,5,NA,5,NA,5,NA,NA,1,NA,NA,NA,NA,NA,5,2,5,2,4,6,5,6,4,2,1,1,2,2,1,2,"mild"
"858",1,5,1,60,6,2,1,NA,0,0,3,3,3,3,21,0,"1,2,3,5",8588,50000,4181,26554,5480,12510,22090,50000,23616,20,4,NA,1,0,NA,NA,50,NA,3,NA,NA,3,NA,NA,3,NA,NA,NA,3,NA,5,NA,2,NA,5,NA,5,NA,1,NA,1,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,1,5,1,6,1,1,1,2,6,6,4,4,4,4,4,4,"bluetooth"
"859",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bluetooth"
"860",1,5,1,74,6,5,1,NA,0,0,4,3,3,3,5,0,"5",3028,7817,2606,8732,1831,1690,2394,4718,2113,30,3,1,NA,NA,1,NA,NA,30,NA,2,NA,NA,1,NA,NA,3,NA,5,NA,6,NA,5,NA,3,NA,4,NA,5,NA,5,NA,5,NA,2,NA,NA,1,NA,NA,NA,NA,NA,2,1,3,1,4,1,3,5,7,5,4,2,2,2,3,2,"mild"
"861",1,5,2,61,1,2,1,NA,0,0,5,4,4,4,10,0,"1,4,5",5141,10352,5070,7042,7113,7958,9085,15000,13169,75,6,1,NA,NA,1,NA,NA,60,NA,5,NA,NA,5,NA,NA,5,NA,5,NA,3,NA,5,NA,5,NA,2,NA,5,NA,4,NA,4,NA,4,NA,NA,1,NA,NA,NA,NA,NA,6,1,5,2,4,2,5,4,5,5,3,1,2,2,1,1,"mild"
"862",1,5,1,60,6,2,1,NA,0,0,5,4,2,3,0,0,"1,2,3,4,5",4408,47961,3548,15583,826,969,12001,22746,9279,95,5,1,NA,NA,1,NA,NA,80,NA,6,NA,NA,6,NA,NA,6,NA,6,NA,5,NA,6,NA,3,NA,1,NA,6,NA,6,NA,6,NA,6,NA,NA,1,NA,NA,NA,NA,NA,6,1,6,1,5,5,5,1,6,1,1,1,1,1,1,1,"mild"
"863",1,5,1,55,3,2,NA,1,0,1,5,5,5,5,3,0,"1,4,5",10070,31127,30915,39648,39718,30141,39507,50000,39085,98,4,1,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,3,NA,NA,4,NA,NA,6,NA,4,NA,4,NA,2,NA,4,NA,2,NA,4,NA,1,NA,NA,NA,NA,NA,1,NA,NA,4,3,1,6,1,1,1,5,7,4,2,2,4,2,1,2,"severe"
"864",1,5,1,50,7,3,NA,1,0,0,5,5,5,5,14,0,"2,3,4,5",1568,4597,3527,15773,1568,1229,17542,34873,16992,80,8,1,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,6,NA,NA,6,NA,NA,6,NA,6,NA,6,NA,5,NA,5,NA,5,NA,5,NA,6,NA,NA,NA,NA,NA,1,NA,NA,5,1,5,2,5,6,4,6,6,5,1,1,1,1,1,1,"severe"
"865",1,5,2,63,2,5,1,NA,0,0,4,4,5,4,20,0,"1,2,3,5",2929,14087,8754,19019,4389,169,21561,32563,12876,1,5,NA,4,1,NA,NA,3,NA,2,NA,NA,2,NA,NA,3,NA,NA,NA,3,NA,4,NA,3,NA,3,NA,2,NA,3,NA,3,NA,2,4,1,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,3,5,3,4,3,2,1,2,2,1,2,2,"bluetooth"
"866",1,5,2,62,5,2,NA,1,0,0,4,3,2,4,33,0,"1,2,6",986,4577,3239,22606,3803,3169,20563,33592,14296,5,6,3,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,4,NA,4,NA,3,NA,5,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,NA,NA,0,1,0,5,2,5,2,3,1,5,4,5,2,2,2,2,2,2,2,"severe"
"867",1,5,1,56,2,5,1,NA,0,0,4,4,3,3,0,0,"1,4,5",1549,6549,2746,4789,845,493,6127,12817,3380,90,5,1,NA,NA,1,NA,NA,70,NA,5,NA,NA,5,NA,NA,5,NA,5,NA,5,NA,5,NA,5,NA,4,NA,5,NA,5,NA,4,NA,3,NA,NA,1,NA,NA,NA,NA,NA,4,3,3,4,3,1,4,5,5,4,3,2,2,2,4,2,"mild"
"868",1,5,2,55,5,5,1,NA,0,1,2,3,2,4,0,0,"1,5",8099,50000,6408,50000,31056,31056,30493,50000,16197,85,8,1,NA,NA,0,NA,NA,20,NA,2,NA,NA,2,NA,NA,2,NA,4,NA,4,NA,5,NA,6,NA,5,NA,5,NA,5,NA,5,NA,5,NA,NA,0,0,0,NA,NA,NA,5,2,4,5,3,1,4,4,4,4,3,3,3,3,2,3,"mild"
"869",1,5,2,56,6,2,1,NA,0,0,3,3,3,3,12,0,"1,4,5",1186,35593,15424,35763,6102,4576,40339,30847,26949,95,5,2,NA,NA,1,NA,NA,75,NA,6,NA,NA,6,NA,NA,5,NA,5,NA,4,NA,5,NA,5,NA,6,NA,6,NA,5,NA,5,NA,6,NA,NA,1,NA,NA,NA,NA,NA,4,1,5,2,5,6,5,4,6,4,1,2,1,1,2,1,"mild"
"870",1,5,1,65,2,5,1,NA,0,1,5,5,4,4,30,0,"1,5",915,10423,3310,20352,2676,1197,19789,25634,12606,75,8,NA,1,1,NA,NA,25,NA,3,NA,NA,2,NA,NA,2,NA,NA,NA,3,NA,5,NA,3,NA,5,NA,3,NA,3,NA,4,NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,1,4,1,5,2,1,1,7,NA,4,3,3,4,4,2,1,"bluetooth"
"871",1,5,1,55,3,3,NA,1,0,0,4,3,1,2,20,0,"1,4,5",427,3302,4280,15670,203,725,14832,40144,7503,79,7,1,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,4,NA,5,NA,5,NA,3,NA,5,NA,6,NA,4,NA,4,NA,NA,NA,NA,NA,1,NA,NA,4,3,3,2,3,1,2,6,3,5,2,1,3,2,4,1,"severe"
"872",1,5,1,55,6,3,1,NA,0,0,4,2,2,2,0,1,"3,4,5",9155,28169,3451,7042,986,1197,5000,12324,6127,90,4,NA,1,0,NA,NA,30,NA,2,NA,NA,2,NA,NA,1,NA,NA,NA,3,NA,4,NA,1,NA,5,NA,5,NA,1,NA,1,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,1,2,2,2,3,1,3,2,6,6,2,4,4,4,4,3,"bluetooth"
"873",1,5,2,56,1,2,1,NA,0,0,4,4,4,4,0,0,"1,4,5",1269,4830,4236,15120,1486,864,12559,20157,13890,95,7,1,NA,NA,1,NA,NA,55,NA,3,NA,NA,3,NA,NA,4,NA,5,NA,5,NA,5,NA,5,NA,5,NA,4,NA,3,NA,4,NA,2,NA,NA,1,NA,NA,NA,NA,NA,4,3,3,5,3,2,2,6,5,6,3,2,2,3,3,3,"mild"
"874",1,5,1,41,5,2,1,NA,0,0,3,4,2,3,0,0,"5",954,5043,1009,17524,5331,4529,12913,27625,13689,10,5,NA,2,0,NA,NA,50,NA,4,NA,NA,4,NA,NA,4,NA,NA,NA,4,NA,3,NA,3,NA,6,NA,4,NA,4,NA,4,NA,3,4,0,1,NA,NA,NA,NA,NA,NA,3,3,2,1,5,1,4,2,6,4,2,4,4,4,4,4,"bluetooth"
"875",1,5,2,57,2,2,1,NA,0,0,5,4,4,5,30,1,"1,2,3,5",2149,11891,2149,5014,3438,4155,4871,9456,1862,80,5,1,NA,NA,1,NA,NA,40,NA,3,NA,NA,2,NA,NA,3,NA,5,NA,5,NA,3,NA,2,NA,4,NA,2,NA,1,NA,3,NA,2,NA,NA,1,NA,NA,NA,NA,NA,4,3,3,4,3,1,2,4,5,6,4,3,3,2,4,2,"mild"
"876",1,5,2,61,7,5,1,NA,0,0,4,3,3,3,0,0,"1,2,3,5",634,19366,4507,10211,1268,1479,11901,17254,14366,75,4,2,NA,NA,1,NA,NA,70,NA,4,NA,NA,5,NA,NA,4,NA,3,NA,3,NA,4,NA,4,NA,5,NA,4,NA,4,NA,6,NA,5,NA,NA,1,NA,NA,NA,NA,NA,4,3,4,4,4,6,4,5,6,6,2,3,3,3,2,2,"mild"
"877",1,5,2,57,1,5,1,NA,0,0,4,4,4,5,23,0,"1,2,3,4,5",9038,30751,15023,28815,17723,17488,33979,35798,43192,88,8,NA,3,1,NA,NA,55,NA,4,NA,NA,5,NA,NA,4,NA,NA,NA,4,NA,4,NA,5,NA,4,NA,4,NA,4,NA,5,NA,5,4,1,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,3,4,4,5,4,2,3,2,2,2,1,1,"bluetooth"
"878",1,5,1,59,6,2,0,NA,0,0,3,4,3,4,0,0,"1,3,4,5",1690,40211,2042,7042,1972,1972,9648,30915,8803,80,4,NA,1,0,NA,NA,40,NA,4,NA,NA,3,NA,NA,4,NA,NA,NA,4,NA,4,NA,3,NA,4,NA,4,NA,3,NA,4,NA,4,2,0,0,NA,NA,NA,NA,NA,NA,5,1,5,1,5,1,3,6,2,4,3,3,4,4,4,4,"bluetooth"
"879",1,5,1,56,4,3,NA,0,0,0,2,3,2,3,0,1,"1,5",3310,50000,16127,42394,25986,12746,41972,50000,39930,75,5,1,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,1,NA,6,NA,5,NA,4,NA,6,NA,6,NA,6,NA,2,NA,NA,NA,NA,NA,1,NA,NA,6,1,5,1,5,1,5,6,6,5,1,1,2,1,2,1,"severe"
"880",1,5,2,64,3,2,NA,0,0,0,5,5,3,3,50,0,"5",2887,25211,3662,8944,4930,5070,16831,30070,6408,70,5,1,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,4,NA,NA,5,NA,NA,1,NA,5,NA,4,NA,2,NA,5,NA,5,NA,5,NA,1,NA,NA,NA,NA,NA,1,NA,NA,5,2,6,3,4,1,4,2,5,2,3,1,2,2,3,1,"severe"
"881",1,5,1,56,4,5,1,NA,0,0,5,5,4,5,3,0,"1,2,3,4,5,6",6408,13380,5352,10986,8873,6620,11761,17535,11761,90,5,NA,3,0,NA,NA,10,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,5,NA,1,NA,6,NA,6,NA,1,NA,1,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,1,5,1,6,1,1,1,7,7,7,4,4,4,4,4,4,"bluetooth"
"882",1,5,1,61,1,3,1,NA,0,1,4,4,4,4,7,0,"1,3,4,5,6",3028,3944,4014,11549,775,915,10070,26268,8310,60,5,NA,1,1,NA,NA,50,NA,4,NA,NA,2,NA,NA,4,NA,NA,NA,5,NA,5,NA,3,NA,5,NA,3,NA,2,NA,3,NA,3,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,1,2,2,6,6,2,2,3,3,3,2,"bluetooth"
"883",1,5,1,65,1,3,NA,1,0,0,3,3,2,3,5,0,"1,2,3,5",1620,10915,3451,12606,2113,2324,13873,25845,12958,80,5,1,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,5,NA,NA,6,NA,NA,1,NA,6,NA,5,NA,3,NA,6,NA,6,NA,6,NA,2,NA,NA,NA,NA,NA,1,NA,NA,6,2,5,3,2,4,5,6,6,4,1,1,2,1,2,1,"severe"
"884",1,5,2,70,5,2,0,NA,0,0,3,3,2,2,0,0,"1,3,5",1972,20211,4437,14718,16549,16901,19014,22465,14507,95,5,1,NA,NA,0,NA,NA,40,NA,3,NA,NA,5,NA,NA,3,NA,4,NA,5,NA,6,NA,5,NA,4,NA,6,NA,5,NA,5,NA,3,NA,NA,0,0,1,NA,NA,NA,6,1,5,1,6,1,5,6,4,7,2,1,2,2,4,2,"mild"
"885",1,5,2,57,5,2,NA,1,0,0,3,4,4,5,16,0,"1,5",14136,17340,6476,12674,4109,4805,18524,17409,6755,80,4,1,NA,NA,NA,0,NA,NA,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,3,NA,4,NA,6,NA,4,NA,3,NA,2,NA,4,NA,2,NA,NA,NA,NA,NA,0,0,1,6,1,5,2,5,1,5,4,6,6,2,3,4,4,4,1,"severe"
"886",1,5,2,59,2,3,1,NA,0,0,4,4,4,4,6,0,"1,4,5",4366,4859,4577,10493,4225,5141,9437,11408,8169,70,5,1,NA,NA,1,NA,NA,60,NA,4,NA,NA,4,NA,NA,4,NA,4,NA,6,NA,6,NA,5,NA,2,NA,6,NA,5,NA,5,NA,5,NA,NA,1,NA,NA,NA,NA,NA,6,1,6,1,5,4,6,4,4,3,2,2,2,2,2,1,"mild"
"887",1,5,2,56,6,2,1,NA,0,0,3,3,2,5,0,0,"1,3,4,5",2419,11129,10323,20645,5484,3710,20323,23387,17903,85,4,1,NA,NA,1,NA,NA,60,NA,1,NA,NA,1,NA,NA,6,NA,5,NA,6,NA,6,NA,6,NA,4,NA,5,NA,5,NA,4,NA,2,NA,NA,1,NA,NA,NA,NA,NA,6,1,6,3,1,1,6,5,6,5,2,2,2,2,1,1,"mild"
"888",1,5,1,56,5,5,NA,1,0,1,3,3,2,3,21,1,"1,2,4,5",1146,7020,3009,20344,3438,3438,18481,32951,13324,85,5,1,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,3,NA,2,NA,5,NA,6,NA,1,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,0,0,1,4,2,5,2,3,1,2,3,5,5,3,4,3,2,2,2,"severe"
"889",1,5,2,59,2,2,1,NA,0,0,4,4,5,4,4,0,"1,2,3,4,5",22254,48592,36056,49718,23239,33592,44366,48099,32183,75,5,NA,1,1,NA,NA,65,NA,4,NA,NA,5,NA,NA,4,NA,NA,NA,6,NA,6,NA,6,NA,1,NA,1,NA,6,NA,6,NA,6,5,1,NA,NA,NA,NA,NA,NA,NA,5,2,5,2,3,1,3,4,4,3,3,2,2,2,1,1,"bluetooth"
"890",1,5,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"891",1,5,2,65,2,1,0,NA,0,0,2,3,1,1,0,0,"3,5",9366,19789,14507,25775,26268,25704,29014,30070,29085,85,4,2,NA,NA,0,NA,NA,70,NA,3,NA,NA,3,NA,NA,3,NA,3,NA,4,NA,5,NA,4,NA,2,NA,5,NA,5,NA,4,NA,4,NA,NA,0,0,0,NA,NA,NA,4,2,3,2,5,1,3,2,4,2,1,2,2,2,2,1,"mild"
"892",1,5,1,57,5,2,0,NA,0,0,5,5,2,2,2,0,"1,2,3,4,5",9859,49648,42394,49577,32887,26549,41690,32958,26831,98,5,4,NA,NA,0,NA,NA,50,NA,2,NA,NA,2,NA,NA,2,NA,5,NA,4,NA,3,NA,3,NA,4,NA,3,NA,3,NA,4,NA,3,NA,NA,0,0,0,NA,NA,NA,1,1,2,2,3,1,1,7,4,7,4,4,4,4,4,4,"mild"
"893",1,5,1,72,5,5,NA,1,0,0,4,3,3,2,14,0,"1,5",751,5047,4484,22160,117,1174,20329,37089,14061,95,5,1,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,2,NA,NA,4,NA,NA,1,NA,5,NA,5,NA,2,NA,5,NA,5,NA,4,NA,4,NA,NA,NA,NA,NA,1,NA,NA,5,1,5,2,4,1,5,6,6,4,1,1,1,1,1,1,"severe"
"894",1,5,1,74,1,3,1,NA,0,0,4,3,2,1,30,0,"3,5",8014,30127,14282,35972,14000,11746,35479,46746,30338,85,4,NA,1,1,NA,NA,60,NA,4,NA,NA,3,NA,NA,5,NA,NA,NA,4,NA,4,NA,2,NA,2,NA,2,NA,5,NA,5,NA,5,4,1,NA,NA,NA,NA,NA,NA,NA,3,1,4,2,4,2,4,4,4,6,2,2,1,3,3,2,"bluetooth"
"895",1,5,2,55,1,3,NA,1,0,0,3,4,3,4,10,0,"4,5,6",10241,15444,7147,23850,15690,16101,23740,50000,26780,90,5,1,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,3,NA,4,NA,5,NA,5,NA,4,NA,4,NA,4,NA,4,NA,NA,NA,NA,NA,1,NA,NA,5,3,4,4,4,5,4,4,4,6,3,2,3,3,2,2,"severe"
"896",1,5,1,67,2,3,1,NA,0,1,2,4,3,4,7,0,"1,5",2958,10915,3662,13239,3169,634,13944,8803,6268,25,5,NA,1,1,NA,NA,35,NA,5,NA,NA,5,NA,NA,5,NA,NA,NA,3,NA,5,NA,3,NA,5,NA,5,NA,5,NA,4,NA,3,2,1,NA,NA,NA,NA,NA,NA,NA,5,3,5,2,5,2,5,4,5,3,2,2,2,2,1,2,"bluetooth"
"897",1,5,1,50,7,4,0,NA,0,0,4,3,4,2,33,1,"6",13451,13803,11549,7254,11268,11549,41127,17958,15915,80,5,NA,3,0,NA,NA,0,NA,4,NA,NA,3,NA,NA,3,NA,NA,NA,5,NA,4,NA,2,NA,4,NA,5,NA,2,NA,3,NA,3,4,0,0,NA,NA,NA,NA,NA,NA,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,"bluetooth"
"898",1,5,1,57,1,5,1,NA,0,0,5,3,5,5,0,0,"1,5",2292,8453,4011,9169,1433,1719,12894,20917,12607,70,5,1,NA,NA,1,NA,NA,60,NA,3,NA,NA,3,NA,NA,4,NA,5,NA,4,NA,5,NA,6,NA,4,NA,5,NA,5,NA,5,NA,4,NA,NA,1,NA,NA,NA,NA,NA,4,3,3,4,4,5,4,3,4,6,3,3,3,3,3,3,"mild"
