"","Finished","consent","gender","age","residence","education","smartphoneuse","COVID_pos","COVID_pos_others","COVID_probability_1","COVID_pers_harm","COVID_sev_general","COVID_pers_concern","COVID_concern4others","COVID_lost_job","COVID_info_source_1","COVID_info_source_2","COVID_info_source_3","COVID_info_source_4","COVID_info_source_5","COVID_info_source_6","COVID_info_source_7","COVID_info_trust_1","COVID_info_trust_2","COVID_info_trust_3","COVID_info_trust_4","COVID_info_trust_5","COVID_info_trust_6","Gov_understand","Gov_helpful","COVID_fatalaties_1","COVID_fatalaties_2","COVID_fatalaties_3","COVID_fatalaties_4","COVID_fatalaties_5","COVID_fatalaties_7","COVID_fatalaties_8","COVID_fatalaties_9","COVID_fatalaties_10","COVID_govresponse_1","COVID_govresponse_2","COVID_govresponse_3","COVID_govresponse_4","COVID_govresponse_5","COVID_govresponse_6","COVID_govresponse_7","COVID_govresponse_8","COVID_govresponse_9","COVID_comply_percent","COVID_comply_pers","RKI_technology","RKI_data_access","attention_check","RKI_download","RKI_download_time","RKI_left_installed","RKI_deinstalled","RKI_blutooth","RKI_upload","RKI_reasons","RKI_friends_family","RKI_future_download","RKI_reasons_not_down","RKI_prevalence_app_1","RKI_mandatory","reduce_lik_bt","return_activ_past","return_activ_fut","reduce_spread_past","reduce_spread_fut","ability_bt","decline_part_bt","proportionality_bt","sensitivity_bt","risk_of_harm_bt","trust_intentions_bt","trust_respectpriv_bt","data_security_bt","ongoing_control","acc_general_1","acc_general_2","acc_general_3","acc_general_4","acc_general_5","acc_general_6","wv_freemarket_best","wv_freemarket_lim","wv_lim_gov","sci_betterlives","sci_nextgenopp","Conspir_1","Conspir_2","Conspir_3","Conspir_4_REV","Conspir_5","Conspir_covid"
"939",1,5,2,35,6,1,1,1,1,NA,NA,4,NA,4,1,4,4,4,5,5,5,NA,5,5,5,5,5,5,4,5,62010,137618,25882,96042,70807,88813,96708,76391,78468,2,2,2,2,2,2,2,2,2,50,5,1,"4",2,1,1,1,"",2,1,"2",1,NA,"",70,1,5,5,5,6,6,5,6,6,6,5,5,6,6,5,1,1,2,2,2,2,6,5,6,6,7,7,6,3,5,6,7
"940",1,5,1,63,2,5,1,0,0,19,3,4,3,3,0,3,2,3,3,3,3,2,2,2,3,2,2,2,3,2,21408,121690,40282,67324,39155,49296,52676,189296,65070,3,NA,NA,3,3,3,3,5,5,40,5,1,"5",1,1,1,NA,"",NA,NA,"1",1,NA,"",31,0,4,3,3,3,3,3,4,3,3,2,2,5,4,4,2,2,2,2,2,2,4,3,3,3,3,3,3,3,4,4,6
"941",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942",1,5,1,60,7,2,1,0,0,15,2,3,2,2,0,4,3,2,5,5,2,2,4,3,2,3,2,3,5,4,25882,24314,7843,5490,5490,22745,13333,27451,5490,3,3,2,3,3,3,3,4,3,80,5,4,"1,2,7",1,2,NA,NA,"",NA,NA,"",NA,1,"",30,0,3,3,3,3,3,3,5,3,3,3,5,2,5,5,2,2,2,2,2,2,3,6,3,3,3,3,3,3,3,3,4
"943",1,5,2,52,4,2,1,0,1,50,3,3,2,2,0,2,1,2,3,3,2,1,4,1,4,4,4,4,5,5,22032,104325,15259,27336,14720,9983,27336,200000,49135,3,5,1,4,2,3,4,5,5,75,4,4,"1,5",1,2,NA,NA,"",NA,NA,"",NA,0,"4",51,0,4,1,4,4,4,4,5,6,2,1,6,6,5,5,3,3,4,3,2,2,5,5,6,3,5,5,5,3,7,1,6
"944",1,5,3,82,7,5,0,0,0,42,3,4,4,2,0,3,3,2,3,3,3,3,2,2,4,4,3,3,3,2,54839,63871,108387,62581,80645,87097,67097,121935,57419,2,3,3,5,2,5,4,5,3,30,4,2,"2",1,2,NA,NA,"",NA,NA,"",NA,0,"4",56,1,3,4,3,4,5,3,4,5,5,3,3,5,5,2,2,3,3,3,3,2,3,3,6,4,3,6,6,1,3,5,5
"945",1,5,2,40,7,1,1,0,0,11,3,2,2,2,0,2,4,2,2,2,2,1,2,4,3,3,2,3,4,4,18998,167718,35373,40142,76029,172323,58118,88359,56890,3,4,3,3,3,4,3,4,3,45,4,2,"1,2,5",1,2,NA,NA,"",NA,NA,"",NA,0,"4",38,0,3,1,1,2,2,3,4,3,2,2,4,3,4,5,3,3,3,2,3,2,4,4,4,4,5,2,2,2,5,4,4
"946",1,5,1,45,5,2,1,0,1,18,2,2,2,1,0,3,4,2,3,5,1,2,4,3,5,4,4,3,3,2,31708,20303,8840,66676,30666,29971,46008,80046,33445,3,3,2,4,4,4,4,3,4,75,8,2,"8",1,2,NA,NA,"",NA,NA,"",NA,1,"",39,0,2,1,2,3,2,3,4,5,2,1,5,4,6,3,2,1,2,3,2,2,3,6,3,7,7,4,6,5,4,4,5
"947",1,5,1,56,1,2,1,0,0,72,4,4,4,4,0,2,2,3,4,5,5,2,2,2,3,4,5,5,4,4,55593,39322,1021,3390,2712,3390,678,40678,18305,3,3,2,3,3,3,3,5,3,45,4,1,"5",1,1,1,0,"3,4",NA,NA,"2,3,4",0,NA,"",40,0,2,1,1,1,1,5,4,4,4,2,5,5,5,4,3,3,3,4,3,3,5,5,4,5,5,5,4,5,6,4,6
"948",1,5,2,37,1,3,1,0,0,60,3,4,4,5,0,2,1,NA,3,4,NA,NA,2,2,3,4,4,5,4,5,6452,48387,10323,38065,11613,27742,23871,116129,16129,2,3,1,2,3,3,2,4,2,35,7,4,"1,2,5",1,2,NA,NA,"",NA,NA,"",NA,0,"9",20,0,1,1,1,2,3,3,5,2,4,3,3,3,4,3,1,1,2,2,2,2,6,5,3,4,5,5,4,3,3,5,2
"949",1,5,1,39,7,2,1,0,0,50,4,4,4,4,0,4,4,4,4,4,4,3,4,2,2,4,4,5,1,3,9032,72903,9677,98710,12903,25161,94839,158065,53548,3,4,3,5,3,3,4,5,4,60,5,1,"2",1,1,1,0,"3",NA,NA,"2,3",1,NA,"",70,1,3,2,3,2,3,5,6,4,5,1,5,5,4,1,2,2,4,4,1,1,2,6,2,7,7,6,1,3,3,3,1
"950",1,5,2,25,5,3,1,0,1,21,2,4,2,4,1,2,2,4,3,3,3,1,2,1,4,3,4,4,4,2,29032,91613,87742,131613,76129,94839,156129,176774,59355,1,5,4,2,3,3,2,5,3,30,4,4,"1,5,6",1,2,NA,NA,"",NA,NA,"",NA,1,"",24,0,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4
"951",1,5,1,26,1,2,1,0,0,2,1,3,1,2,0,3,3,2,NA,3,2,1,4,2,2,1,3,4,2,2,6779,8865,9688,20722,618,4171,15068,78606,17207,2,2,2,4,2,3,3,4,4,25,4,1,"5,7",1,2,NA,NA,"",NA,NA,"",NA,0,"4",27,0,2,1,1,2,1,2,5,5,2,1,4,4,4,5,4,4,4,4,4,3,5,6,6,5,5,1,1,1,5,1,1
"952",1,5,1,57,1,1,1,0,0,30,3,3,3,3,0,5,1,4,4,5,4,2,4,1,4,4,5,5,5,4,17746,52676,4507,37183,18873,8451,16056,58873,17746,3,3,1,4,3,3,3,5,3,80,5,1,"2",1,2,NA,NA,"",NA,NA,"",NA,1,"",40,1,3,2,2,3,3,5,6,6,1,1,6,6,6,1,1,2,2,2,2,1,6,5,2,5,6,4,4,4,6,4,2
"953",1,5,2,41,2,1,1,0,1,83,1,4,2,4,1,2,5,5,5,5,5,5,2,5,5,5,5,4,4,4,148044,195060,116674,172334,79292,157019,137423,120461,148127,3,5,3,5,3,4,5,4,3,70,5,4,"8",1,2,NA,NA,"",NA,NA,"",NA,0,"4",71,0,3,1,1,3,2,4,4,2,3,3,1,1,1,3,2,2,3,2,2,1,5,3,6,3,3,6,5,3,6,3,6
"954",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955",1,5,1,28,1,3,1,0,1,30,3,4,3,4,0,2,4,4,2,3,3,3,3,3,3,3,3,3,3,3,11613,11613,7742,21935,18710,9677,100645,102581,13548,4,4,4,4,4,4,4,4,4,10,3,4,"8",2,2,NA,NA,"",NA,NA,"",NA,0,"2",19,0,2,3,3,3,2,3,3,3,3,3,4,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"956",1,5,2,42,6,3,1,0,0,9,3,3,4,4,0,4,4,4,4,1,4,1,4,4,4,4,1,4,4,4,48244,72675,6831,38055,20715,29247,20536,86412,53292,3,4,2,4,4,4,4,5,NA,50,4,3,"5,6",1,2,NA,NA,"",NA,NA,"",NA,1,"",70,0,3,4,3,3,4,4,5,4,5,1,5,5,1,4,3,3,3,3,3,3,5,5,3,5,5,2,2,2,7,2,2
"957",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958",1,5,1,58,1,2,1,0,0,32,5,5,5,5,0,2,5,5,4,5,2,3,3,3,3,4,4,5,4,3,977,2103,10162,26999,30568,217,29212,193287,30475,2,NA,2,4,2,1,4,5,4,30,8,2,"1",3,1,1,1,"",1,1,"3",1,NA,"",30,1,1,4,5,3,3,3,5,5,5,1,5,5,4,1,1,2,3,2,4,2,2,6,4,6,6,5,4,2,7,2,1
"959",1,5,2,32,3,2,1,0,0,12,2,2,3,2,0,2,3,3,3,3,3,3,2,3,2,3,3,3,2,2,31864,48814,28475,53559,35254,46102,42034,33220,42034,4,2,4,3,3,3,2,3,3,100,4,2,"8",1,2,NA,NA,"",NA,NA,"",NA,0,"1,2,3,4,5,6,8",2,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
"960",1,5,2,30,2,2,1,0,0,44,3,3,3,2,0,2,2,3,2,2,3,3,3,3,2,2,3,3,2,2,81268,72046,53602,107781,133141,87032,137752,188116,87032,3,3,3,1,4,2,4,3,3,60,5,2,"2",2,2,NA,NA,"",NA,NA,"",NA,0,"2",53,0,3,3,3,2,3,3,4,4,4,4,4,3,3,4,2,3,2,2,3,2,4,3,5,5,3,5,3,5,4,4,3
"961",1,5,2,29,2,5,1,0,1,30,2,3,3,4,0,3,2,3,3,3,2,2,4,2,4,4,4,5,4,3,54839,141290,44516,110968,71613,66452,61935,200000,49677,3,4,3,3,3,3,3,5,3,30,4,2,"5,6",1,2,NA,NA,"",NA,NA,"",NA,0,"1,4,5,6,9",19,0,3,1,1,2,2,3,4,2,3,2,2,3,2,2,3,3,3,4,4,2,3,5,6,4,5,5,5,5,4,5,1
"962",1,5,1,48,4,3,1,0,0,2,1,3,1,2,0,2,2,3,2,4,1,1,1,1,2,1,1,1,2,3,5433,78359,13869,22808,24050,9826,29920,41774,17345,3,3,3,3,3,3,3,3,3,4,3,4,"8",3,2,NA,NA,"",NA,NA,"",NA,0,"2",9,1,1,1,2,1,1,3,4,3,2,2,1,3,1,2,3,4,3,3,4,3,4,3,7,3,3,5,4,6,6,7,6
"963",1,5,1,35,5,3,1,0,0,50,4,5,4,4,0,3,3,3,3,4,4,NA,4,4,3,4,4,4,4,4,48169,199437,29296,77183,26761,52394,123099,167606,126197,3,4,2,2,3,3,3,5,5,60,6,2,"1,2,5",1,1,2,1,"",2,1,"2",1,NA,"",61,0,3,4,5,3,3,3,6,2,5,3,4,5,4,2,2,2,3,2,2,3,3,3,5,5,6,4,5,4,5,5,3
"964",1,5,2,28,6,5,1,0,1,50,3,4,3,4,0,2,1,2,1,1,2,2,3,1,2,4,4,4,4,3,10888,92837,6304,30946,20630,6877,32092,114040,30946,2,4,3,4,3,3,5,5,4,20,4,4,"8",1,2,NA,NA,"",NA,NA,"",NA,0,"1",19,0,2,1,3,2,2,5,5,3,3,3,4,3,3,4,3,3,4,4,4,3,4,5,5,5,5,4,5,4,6,4,2
"965",1,5,2,31,2,5,1,0,1,53,2,3,2,2,1,4,1,2,2,3,2,1,4,2,3,4,4,5,4,4,87458,138983,90169,153220,141695,27288,127458,193898,112542,3,3,3,3,3,2,3,5,4,75,4,1,"5",1,1,2,1,"",1,1,"1,2,3,4",1,NA,"",40,1,2,3,4,4,4,5,3,3,4,2,4,4,4,3,2,3,3,4,3,2,3,6,5,5,6,3,2,5,7,3,2
"966",1,5,2,37,3,1,1,0,0,2,1,4,3,3,0,1,5,1,3,5,2,1,1,2,1,1,4,5,4,4,7910,49718,66441,30056,5198,4746,56949,78418,53559,3,2,2,2,1,3,2,1,1,50,5,2,"2",3,2,NA,NA,"",NA,NA,"",NA,1,"",65,0,4,4,4,5,4,4,4,4,4,5,4,5,5,5,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
"967",1,5,1,95,1,2,1,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,3,3,3,2,2,1,3,3977,42243,77810,103170,116656,72333,149114,155738,159423,1,4,3,2,1,1,NA,1,3,66,2,1,"4",3,1,3,NA,"",NA,NA,"4",1,NA,"",39,1,3,3,4,3,1,4,3,4,3,4,4,5,5,3,2,1,2,1,2,2,4,4,3,4,3,5,3,5,4,6,3
"968",1,5,2,28,4,5,1,0,0,20,2,3,1,3,0,4,1,1,1,1,4,1,3,1,2,1,2,4,4,3,0,25806,10968,31613,0,645,28387,200000,30323,1,2,3,3,1,1,3,5,4,0,4,1,"2,5",1,2,NA,NA,"",NA,NA,"",NA,0,"8",5,0,3,2,2,2,2,5,6,6,2,1,6,6,5,5,4,4,4,4,4,2,2,4,2,4,6,6,5,5,7,4,1
"969",1,5,1,50,6,2,1,0,0,11,5,4,4,4,0,4,4,4,5,5,5,3,3,3,4,5,5,5,5,5,60134,55329,34834,67081,63723,65032,51658,158094,58953,2,2,1,2,2,2,2,3,2,60,8,1,"2,7",1,1,2,1,"",2,1,"2,3,5",1,NA,"",80,1,6,6,6,6,6,6,4,5,6,4,6,6,6,6,2,1,2,1,2,1,5,7,2,7,7,1,1,1,7,1,2
"970",1,5,2,30,7,2,1,0,0,6,3,4,4,4,1,2,3,4,3,3,2,2,2,4,4,3,3,3,2,2,5983,15891,302,31042,15233,6779,25058,41361,46686,3,3,3,2,3,3,2,3,3,70,5,4,"3,5,7",4,2,NA,NA,"",NA,NA,"",NA,0,"3,6",23,0,3,3,3,2,2,3,4,3,3,3,2,2,3,3,3,2,2,2,2,2,3,3,4,3,3,2,3,2,3,3,3
"971",1,5,2,31,5,5,1,0,1,30,4,3,3,4,1,2,3,3,4,4,5,4,4,2,3,4,3,5,4,5,29799,77364,32665,55014,24069,34384,58453,107163,66476,3,4,2,3,3,3,4,5,5,75,6,2,"1,2,5,7",1,1,2,1,"",1,1,"3",1,NA,"",40,1,3,2,3,4,3,4,5,5,4,2,4,4,3,1,3,2,2,2,2,2,6,6,3,5,6,3,2,2,7,2,2
"972",1,5,1,41,3,5,1,0,0,12,4,3,3,4,0,3,4,4,3,4,4,4,3,2,4,3,3,4,4,4,13548,49032,27742,67742,9677,12258,38065,100000,22581,2,3,2,4,2,1,3,3,3,45,5,4,"1,2",1,2,NA,NA,"",NA,NA,"",NA,0,"1,4,6",32,1,2,1,3,1,2,3,5,2,3,3,4,3,2,1,3,2,2,2,2,2,6,3,6,7,7,5,6,5,4,4,1
"973",1,5,2,38,2,1,1,0,0,13,5,4,4,4,0,2,1,2,1,1,3,1,2,1,2,1,2,3,3,1,2077,33234,10089,31454,33234,54599,21958,121662,100593,3,5,3,4,4,5,4,5,5,20,5,2,"1",1,2,NA,NA,"",NA,NA,"",NA,0,"1,2,4,6,9",8,0,2,1,1,1,1,3,6,1,6,6,1,1,1,1,1,4,3,4,4,4,2,4,7,5,5,4,6,6,2,6,4
"974",1,5,1,31,4,5,1,0,0,48,2,4,2,4,0,4,1,4,1,2,4,1,5,1,4,2,3,4,4,5,8596,83668,9742,36103,5731,6877,39542,174785,51576,2,3,1,3,2,2,3,5,5,70,5,1,"8",1,1,1,1,"",2,1,"3,5",1,NA,"",30,0,3,2,4,3,4,5,5,5,3,1,6,5,4,3,2,2,2,2,2,2,3,7,5,6,6,1,1,1,7,1,1
"975",1,5,2,41,4,3,1,0,0,53,3,3,1,2,0,2,1,3,2,4,4,1,4,1,2,4,4,5,4,3,9266,11525,2260,14463,904,10395,3842,14689,3616,3,2,2,3,3,3,3,5,3,60,4,1,"1,5",1,1,1,1,"",1,1,"2,4",0,NA,"",38,1,3,2,3,2,3,4,6,4,3,1,4,4,5,4,3,3,2,2,1,2,4,5,5,6,7,7,6,7,4,3,3
"976",1,5,2,30,6,5,1,0,0,10,3,3,2,3,0,5,4,4,1,2,3,2,4,3,3,4,4,5,4,4,4585,4011,10888,41834,4011,2865,45845,191977,56734,3,2,2,4,3,1,4,5,5,30,4,1,"1,5",1,1,1,1,"",1,1,"4",1,NA,"",30,0,1,2,2,2,4,4,6,6,3,2,6,5,4,2,3,2,2,3,2,2,3,6,3,6,6,2,1,1,6,2,5
"977",1,5,1,31,6,2,1,0,0,0,1,3,1,1,0,1,1,5,3,1,1,1,1,1,4,4,1,1,1,1,48814,38757,36384,36610,38644,31186,37288,44746,30508,2,2,2,2,2,2,2,2,2,99,4,4,"5",4,2,NA,NA,"",NA,NA,"",NA,0,"5",NA,0,3,3,3,3,3,3,2,3,3,2,3,3,2,2,2,2,2,2,2,2,4,4,4,4,3,4,4,4,3,3,3
"978",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979",1,5,2,37,2,1,1,0,0,29,4,3,3,4,0,2,2,2,3,3,1,1,3,3,3,4,4,4,4,3,120282,172958,10704,135211,84507,153803,129014,200000,154085,2,4,2,2,5,5,5,5,5,60,5,2,"4,2,5",1,2,NA,NA,"",NA,NA,"",NA,0,"1,2,5,6,9",78,0,3,1,2,2,3,4,4,1,5,3,4,4,1,3,2,2,4,4,1,1,4,NA,5,4,6,4,3,3,7,5,6
"980",1,5,2,27,3,2,1,0,0,50,2,4,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,49857,164470,59026,148997,80229,157593,152436,175358,172493,3,3,2,3,3,3,2,3,3,1,2,3,"8",3,2,NA,NA,"",NA,NA,"",NA,0,"2",51,0,2,2,2,2,2,3,4,3,3,3,3,3,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
"981",1,5,1,43,2,2,1,0,0,20,3,3,2,3,0,2,1,2,4,2,3,2,3,1,2,4,3,4,3,3,3524,13048,9333,13056,7143,7905,14571,26314,16095,3,2,2,3,3,2,3,3,3,25,4,1,"2",1,2,NA,NA,"",NA,NA,"",NA,0,"4",70,0,2,1,1,1,1,2,6,2,3,2,2,3,3,1,2,3,3,3,4,4,4,6,5,5,6,5,5,6,4,3,4
"982",1,5,2,50,2,1,1,0,0,48,1,3,3,3,0,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,60679,96723,58079,61921,59433,46102,145537,140541,NA,3,3,3,3,3,3,3,3,3,50,5,4,"8",2,2,NA,NA,"",NA,NA,"",NA,1,"",20,1,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,7,4,4,4,4,4,4
"983",1,5,2,33,3,2,1,0,1,46,3,3,3,3,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,18338,106017,49284,130659,24642,80802,101433,139255,33811,1,3,3,4,3,3,4,5,3,40,4,4,"1,8",1,2,NA,NA,"",NA,NA,"",NA,0,"1,5,6,9",12,0,1,1,1,1,1,1,6,1,1,5,1,1,1,1,4,4,4,4,4,4,4,5,7,5,6,4,7,7,1,7,7
"984",1,5,2,41,6,2,1,0,0,53,4,4,4,5,0,3,3,4,3,3,4,3,3,3,4,3,3,3,3,3,57853,116237,96497,159774,78192,54915,119096,101017,42712,3,4,3,3,4,4,3,4,3,60,5,2,"2",1,2,NA,NA,"",NA,NA,"",NA,1,"",38,1,3,3,3,3,3,4,3,2,5,2,3,2,5,3,2,1,2,3,2,2,5,6,4,5,6,6,4,6,4,5,4
"985",1,5,2,32,1,1,1,0,0,50,1,2,3,2,0,2,3,5,4,2,1,3,3,1,3,4,5,2,4,4,7630,170688,126774,156196,80527,60189,26277,24894,73418,3,5,3,4,2,3,3,3,1,70,5,2,"1,2,5,7",1,2,NA,NA,"",NA,NA,"",NA,0,"1,8",60,0,3,1,1,2,2,3,4,4,3,4,4,4,5,3,1,1,1,2,1,1,4,4,4,4,7,6,7,7,6,7,3
"986",1,5,1,35,1,3,1,0,0,44,4,2,4,3,1,2,2,3,4,2,3,2,1,2,2,2,3,5,2,2,92394,28732,38592,77183,95211,54648,23380,9859,78873,1,2,2,1,2,3,4,3,2,80,2,1,"2,3",1,1,3,1,"",3,1,"3",1,NA,"",68,1,4,3,4,2,4,5,3,4,3,4,5,3,5,5,1,2,2,2,1,3,5,2,4,4,5,4,3,6,2,6,2
"987",1,5,2,27,7,5,1,0,1,8,4,3,4,4,1,2,2,3,2,3,4,3,3,3,3,3,3,5,4,5,13803,111525,24707,121536,2958,2779,110095,165869,57123,3,4,1,3,3,3,3,4,3,20,4,2,"2",1,2,NA,NA,"",NA,NA,"",NA,0,"1",27,0,2,1,2,2,2,4,6,1,5,4,1,1,1,1,1,2,1,1,1,2,1,4,4,2,5,5,6,5,3,4,4
"988",1,5,1,36,1,5,1,0,0,45,1,1,1,1,0,2,3,3,3,4,3,3,4,3,3,3,2,3,3,3,19355,26452,20645,33548,33548,42581,32258,37419,42581,3,3,3,3,3,4,3,3,3,1,1,2,"2",3,2,NA,NA,"",NA,NA,"",NA,0,"4",58,0,3,3,3,3,4,4,3,4,4,4,4,4,3,3,2,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4
"989",1,5,2,47,3,1,1,0,0,54,4,5,5,5,0,4,3,2,3,4,4,3,3,3,4,2,3,4,2,1,12394,11268,18592,9577,25915,48451,31549,60282,43944,5,5,5,5,5,5,5,5,5,50,8,3,"2",2,1,2,1,"",1,1,"2",1,NA,"",24,1,4,3,4,2,4,3,3,3,5,3,4,3,3,5,1,3,3,2,1,2,5,6,3,3,3,2,4,2,3,3,5
"990",1,5,2,45,2,2,1,0,0,51,5,4,5,5,0,3,4,4,5,5,5,4,2,3,3,4,4,4,3,3,77985,79737,78861,81271,81271,79737,84556,83680,79299,3,3,3,3,3,3,3,5,3,55,5,3,"6",1,2,NA,NA,"",NA,NA,"",NA,1,"",94,0,3,1,3,3,2,3,4,3,3,3,2,2,2,3,2,2,4,4,2,2,4,7,4,3,5,5,5,4,4,4,4
"991",1,5,2,39,2,3,1,0,0,37,5,3,2,2,0,3,5,4,5,2,5,2,3,3,4,3,2,5,3,2,97401,184068,10282,87910,56497,55010,128814,148249,38757,3,5,2,4,4,4,4,5,3,60,5,1,"1",1,1,1,0,"1",NA,NA,"2",1,NA,"",51,1,4,2,3,1,2,3,6,5,5,1,6,5,5,5,1,1,2,2,1,1,3,3,4,6,7,1,1,1,7,1,1
"992",1,5,2,32,2,3,1,0,0,53,4,4,4,5,0,1,1,3,1,1,1,1,2,2,4,1,1,1,3,3,13878,23265,12653,36327,18367,13878,16735,15510,16327,3,3,3,3,3,3,3,3,3,50,5,4,"8",1,2,NA,NA,"",NA,NA,"",NA,0,"1,6",16,0,2,1,1,1,1,1,4,1,5,6,1,1,1,1,4,4,4,4,4,4,4,4,5,1,4,7,7,7,4,7,7
"993",1,5,1,37,2,1,1,0,0,4,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43316,166280,68735,186096,61457,38942,139221,168039,110083,5,4,5,4,5,5,5,5,NA,50,3,4,"8",1,2,NA,NA,"",NA,NA,"",NA,0,"1,2,4",17,0,2,3,3,2,4,5,4,1,3,3,1,3,3,3,3,4,3,4,3,3,3,2,6,6,5,6,5,3,3,4,3
"994",1,5,2,29,1,3,1,0,0,0,2,3,2,2,1,2,4,4,5,2,4,2,3,2,3,4,2,3,4,4,22712,80339,24407,42034,53390,10000,41402,83559,34237,3,4,2,3,3,3,4,4,3,80,7,2,"1,2",1,2,NA,NA,"",NA,NA,"",NA,0,"1,5,9",30,0,2,1,2,3,2,2,5,2,5,4,2,2,2,1,3,3,2,4,4,2,4,6,4,6,6,6,6,6,3,6,6
"995",1,5,2,30,2,5,1,0,1,25,3,4,3,5,0,2,2,3,2,3,3,3,3,2,3,3,4,4,5,5,41297,101164,28045,136305,57816,117517,157761,200000,200000,2,3,2,2,1,1,4,5,5,45,5,1,"1,2,5",1,1,1,1,"",1,1,"2,3,5",1,NA,"",60,1,4,2,4,4,3,2,6,6,2,4,4,4,4,4,2,1,2,2,2,2,5,5,5,5,6,6,6,6,6,4,5
"996",1,5,2,25,2,2,1,0,1,29,4,4,3,4,1,3,5,4,2,5,3,4,3,4,3,4,4,5,2,2,92881,64407,127458,147119,98305,70508,173559,90169,69153,3,4,4,4,4,3,1,4,3,54,3,1,"6",1,1,1,1,"",1,1,"3",1,NA,"",53,1,3,3,3,3,4,3,3,1,4,4,5,3,4,5,2,2,1,3,3,2,4,3,7,4,4,3,3,3,3,4,5
"997",1,5,2,28,3,5,1,0,0,8,1,3,3,3,0,2,5,2,2,1,1,2,3,3,2,2,2,2,1,1,22923,43553,162178,115186,73926,53295,50430,67049,110602,3,5,5,5,5,5,5,1,NA,50,4,4,"3",3,2,NA,NA,"",NA,NA,"",NA,0,"3,4",10,0,2,1,1,1,1,3,6,4,4,4,4,4,4,4,2,3,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
"998",1,5,2,37,6,3,1,0,0,5,1,1,1,1,0,4,1,3,1,2,3,1,3,1,3,3,3,3,2,2,645,3871,10323,20000,645,645,20000,110968,4516,2,5,3,5,3,3,3,5,3,90,4,2,"2,5",1,2,NA,NA,"",NA,NA,"",NA,0,"4",33,0,1,1,1,1,1,4,6,2,2,1,2,2,2,2,4,4,4,4,4,4,2,6,4,4,6,4,4,4,5,4,4
